BEDSCode,school_name,address,city,state,zip,longitude,latitude
320900010088,PS 88 S SILVERSTEIN LITTLE SPARROW,1340 SHERIDAN AVE,BRONX,NY,10456,-73.913523,40.837019
320900010109,PS 109 SEDGWICK,1771 POPHAM AVE,BRONX,NY,10453,-73.918991,40.851661
320900010110,PS 110 THEODORE SCHOENFELD,580 CROTONA PARK S,BRONX,NY,10456,-73.900654,40.83447
320900010114,PS 114 LUIS LLORENS TORRES SCHOOL,1155 CROMWELL AVE,BRONX,NY,10452,-73.923297,40.834979
320900010117,IS 117 JOSEPH H WADE,1865 MORRIS AVE,BRONX,NY,10453,-73.909022,40.848552
320900010126,PS 126 DR MARJORIE H DUNBAR,175 W 166TH ST,BRONX,NY,10452,-73.9282,40.835866
320900010128,MOTT HALL III,580 CROTONA PARK S,BRONX,NY,10456,-73.900654,40.83447
320900010132,PS 132 GARRETT A MORGAN,1245 WASHINGTON AVE,BRONX,NY,10456,-73.907133,40.832175
320900010163,PS 163 ARTHUR A SCHOMBERG,2075 WEBSTER AVE,BRONX,NY,10457,-73.899005,40.8517
320900010170,PS 170,1598 TOWNSEND AVE,BRONX,NY,10452,-73.913253,40.844367
320900010199,PS 199 SHAKESPEARE SCHOOL (THE),1449 SHAKESPEARE AVE,BRONX,NY,10452,-73.920826,40.843453
320900010204,PS 204 MORRIS HEIGHTS,1780 DR M L KING JR BLVD,BRONX,NY,10453,-73.915217,40.849416
320900010215,KAPPA,3630 3RD AVE,BRONX,NY,10456,-73.903951,40.833493
320900010218,PS/IS 218 R H DUAL LANG MAGNET,1220 GERARD AVE,BRONX,NY,10452,-73.919571,40.835681
320900010219,IS 219 NEW VENTURE SCHOOL,3630 3RD AVE,BRONX,NY,10456,-73.903951,40.833493
320900010229,IS 229 ROLAND PATTERSON,275 HARLEM RIVER PARK BRIDGE,BRONX,NY,10453,-73.9216,40.8524
320900010232,IS 232,1700 MACOMBS RD,BRONX,NY,10453,-73.915217,40.849416
320900010236,PS 236 LANGSTON HUGHES,1871 WALTON AVE,BRONX,NY,10453,-73.909936,40.848907
320900010274,NEW AMERICAN ACAD-R CLEMENTE STATE,275 HARLEM RIVER PARK BRIDGE,BRONX,NY,10453,-73.9216,40.8524
320900010294,WALTON AVENUE SCHOOL (THE),1425 WALTON AVE,BRONX,NY,10452,-73.915879,40.8404
320900010303,IS 303 LEADERSHIP & COMM SERVICE,1700 MACOMBS RD,BRONX,NY,10453,-73.915217,40.849416
320900010311,LUCERO ELEMENTARY SCHOOL,1425 WALTON AVE,BRONX,NY,10452,-73.915879,40.8404
320900010313,IS 313 SCHOOL OF LEADERSHIP DEV,1600 WEBSTER AVE,BRONX,NY,10457,-73.904353,40.840536
320900010323,BRONX WRITING ACADEMY,270 E 167TH ST,BRONX,NY,10456,-73.91435,40.832022
320900010327,COMP MODEL SCH PROJECT MS 327,1501 JEROME AVE,BRONX,NY,10452,-73.916084,40.842503
320900010328,NEW MILLENNIUM BRONX ACAD ARTS,1000 TELLER AVE,BRONX,NY,10456,-73.914067,40.827438
320900010339,IS 339,1600 WEBSTER AVE,BRONX,NY,10457,-73.904353,40.840536
320900010361,HIGHBRIDGE GREEN SCHOOL (THE),200 W 167TH ST,BRONX,NY,10452,-73.927892,40.838232
320900010443,FAMILY SCHOOL (THE),1116 SHERIDAN AVE,BRONX,NY,10456,-73.917526,40.831873
320900010449,GRANT AVENUE ELEMENTARY SCHOOL,250 E 164TH ST,BRONX,NY,10456,-73.917705,40.828009
320900010454,SCIENCE AND TECHNOLOGY ACADEMY,250 E 164TH ST,BRONX,NY,10456,-73.917705,40.828009
320900010457,SHERIDAN ACADEMY FOR YOUNG LEADERS,1116 SHERIDAN AVE,BRONX,NY,10456,-73.917526,40.831873
320900010555,MOUNT EDEN CHILDREN'S ACADEMY,1501 JEROME AVE,BRONX,NY,10452,-73.916084,40.842503
320900010568,YOUNG WOMEN'S LDSHP SCHOOL-BRONX,1865 MORRIS AVE,BRONX,NY,10453,-73.909022,40.848552
320900010593,SOUTH BRONX INTERNATIONAL MS,1000 TELLER AVE,BRONX,NY,10456,-73.914067,40.827438
320900010594,MS 594,1000 TELLER AVE,BRONX,NY,10456,-73.914067,40.827438
320900011227,BRONX COLLEGIATE ACADEMY,240 E 172ND ST,BRONX,NY,10457,-73.911366,40.839307
320900011231,EAGLE ACADEMY FOR YOUNG MEN,4143 3RD AVE,BRONX,NY,10457,-73.897479,40.845366
320900011241,URBAN ASSMBLY SCHOOL-APPL MATH,1595 BATHGATE AVE,BRONX,NY,10457,-73.901774,40.839508
320900011250,EXIMIUS COLLEGE PREP ACADEMY,1363 FULTON AVE,BRONX,NY,10456,-73.902794,40.833884
320900011250,EXIMIUS COLLEGE PREP ACADEMY,1363 FULTON AVE,BRONX,NY,10456,-73.902794,40.833884
320900011252,MOTT HALL BRONX HIGH SCHOOL,1595 BATHGATE AVE,BRONX,NY,10457,-73.901774,40.839508
320900011260,BRONX CENTER FOR SCI & MATH,1363 FULTON AVE,BRONX,NY,10456,-73.902794,40.833884
320900011260,BRONX CENTER FOR SCI & MATH,1363 FULTON AVE,BRONX,NY,10456,-73.902794,40.833884
320900011263,VALIDUS PREP ACADEMY,1595 BATHGATE AVE,BRONX,NY,10457,-73.901774,40.839508
320900011297,MORRIS ACADEMY FOR COLLA STUDIES,1110 BOSTON RD,BRONX,NY,10456,-73.90392,40.827455
320900011324,BRONX EARLY COL ACAD-TEACH/LEARN,250 E 164TH ST,BRONX,NY,10456,-73.917705,40.828009
320900011329,DREAMYARD PREPARATORY SCHOOL,240 E 172ND ST,BRONX,NY,10457,-73.911366,40.839307
320900011350,NEW DIRECTIONS SECONDARY SCHOOL,240 E 172ND ST,BRONX,NY,10457,-73.911366,40.839307
320900011365,ACADEMY FOR LANGUAGE AND TECHNOLOGY,1700 MACOMBS RD,BRONX,NY,10453,-73.915217,40.849416
320900011403,BRONX INTERNATIONAL HIGH SCHOOL,1110 BOSTON RD,BRONX,NY,10456,-73.90392,40.827455
320900011404,SCHOOL FOR EXCELLENCE,1100 BOSTON RD,BRONX,NY,10456,-73.90392,40.827455
320900011412,BRONX HIGH SCHOOL OF BUSINESS,240 E 172ND ST,BRONX,NY,10457,-73.911366,40.839307
320900011413,BRONX HS FOR MEDICAL SCIENCE,240 E 172ND ST,BRONX,NY,10457,-73.911366,40.839307
320900011505,"BRONX SCHOOL FOR LAW, GOV, JUSTICE",244 E 163RD ST,BRONX,NY,10451,-73.919024,40.827461
320900011517,FREDERICK DOUGLASS ACAD III,3630 3RD AVE,BRONX,NY,10456,-73.903951,40.833493
320900011525,BRONX LEADERSHIP ACAD HIGH SCHOOL,1710 WEBSTER AVE,BRONX,NY,10457,-73.902969,40.84325
320900011543,HIGH SCHOOL FOR VIOLIN AND DANCE,1100 BOSTON RD,BRONX,NY,10456,-73.90392,40.827455
320900011564,CLAREMONT INTERNATIONAL HS,240 E 172ND ST,BRONX,NY,10457,-73.911366,40.839307
320900145199,ALL HALLOWS INSTITUTE,111 E 164TH ST,BRONX,NY,104529402,-73.9219747,40.8302931
320900145211,ST ANGELA MERICI SCHOOL,266 E 163RD ST,BRONX,NY,104513215,-73.9182796,40.8272464
320900145251,CHRIST THE KING SCHOOL,1345 GRAND CONCOURSE,BRONX,NY,104520033,-73.9153368,40.8374248
320900145345,ST MARGARET MARY SCHOOL,121 E 177TH ST,BRONX,NY,104535901,-73.9072313,40.8498813
320900145430,SACRED HEART SCHOOL,1248 NELSON AVE,BRONX,NY,104523402,-73.924317,40.8387575
320900860807,BRONX PREP CHARTER SCHOOL,3872 3RD AVE,BRONX,NY,104578222,-73.900123,40.839072
320900860823,HARRIET TUBMAN CHARTER SCHOOL,3565 3RD AVE,BRONX,NY,104563403,-73.905771,40.832328
320900860835,ICAHN CHARTER SCHOOL 1,1525 BROOK AVE,BRONX,NY,104578005,-73.904703,40.838654
320900860839,FAMILY LIFE ACADEMY CHARTER,14 W 170TH ST,BRONX,NY,104523227,-73.918665,40.840262
320900860913,BRONX ACADEMY OF PROMISE CHARTER SCH,1349 INWOOD AVE,BRONX,NY,104523222,-73.919597,40.839503
320900860962,METROPOLITAN LIGHTHOUSE CHARTER SCH,180 W 165TH ST,BRONX,NY,10452,-73.929797,40.834599
320900860980,SUCCESS ACADEMY CHARTER-BRONX 2,450 ST PAUL'S PL-5TH FL,BRONX,NY,10456,-73.90497,40.835934
320900861004,MOTT HALL CHARTER SCHOOL,1260 FRANKLIN AVE,BRONX,NY,10456,-73.901859,40.83093
320900861029,ICAHN CHARTER SCHOOL 6,1701 FULTON AVE,BRONX,NY,10457,-73.897943,40.841758
320900861073,ROSALYN YALOW CHARTER SCHOOL,116 E 169TH ST,BRONX,NY,10452,-73.91735,40.836679
320900861084,SOUTH BRONX CLASSICAL CHARTER III,977 FOX ST,BRONX,NY,10456,-73.906403,40.829793
320900861089,SUCCESS ACADEMY CHARTER SCHOOL-NYC 3,98 PINE ST-6TH FL,NEW YORK,NY,10005,-74.0052359,40.7050919
320900861122,SOUTH BRONX CLASSICAL CHARTER SCH IV,977 FOX ST,BRONX,NY,10459,-73.906403,40.829793
320900861174,WILDFLOWER NEW YORK CHARTER SCHOOL,1332 FULTON AVE,BRONX,NY,10456,-73.9025409,40.8329815
320900861178,FAMILY LIFE ACADEMY CS IV,14 W 170TH ST,BRONX,NY,10452,-73.9186483,40.8402845
321000010003,PS 3 RAUL JULIA MICRO SOCIETY,2100 LAFONTAINE AVE,BRONX,NY,104573333,-73.89163,40.850131
321000010007,MILTON FEIN SCHOOL,3201 KINGSBRIDGE AVE,BRONX,NY,104635597,-73.905697,40.881562
321000010008,PS 8 ISAAC VARIAN,3010 BRIGGS AVE,BRONX,NY,104581699,-73.883339,40.872259
321000010009,PS 9 RYER AVENUE ELEMENTARY SCHOOL,230 E 183RD ST,BRONX,NY,104587966,-73.898821,40.85644
321000010015,PS 15 INST FOR ENVIRON LRNG,2195 ANDREWS AVE,BRONX,NY,10453,-73.909763,40.859243
321000010020,PS/MS 20 PO GEORGE J WERDAN III,3050 WEBSTER AVE,BRONX,NY,10458,-73.878731,40.869482
321000010023,PS 23 NEW CHILDREN'S SCHOOL (THE),2151 WASHINGTON AVE,BRONX,NY,10457,-73.894951,40.853294
321000010024,PS 24 SPUYTEN DUYVIL,660 W 236TH ST,BRONX,NY,104631393,-73.915114,40.886922
321000010032,PS 32 BELMONT,690 E 183RD ST,BRONX,NY,104588795,-73.88622,40.851724
321000010033,PS 33 TIMOTHY DWIGHT,2424 JEROME AVE,BRONX,NY,104686494,-73.901268,40.861698
321000010037,PS 37 MULTIPLE INTELLIGENCE SCHOOL,360 W 230TH ST,BRONX,NY,10463,-73.913694,40.877935
321000010045,THOMAS C GIORDANO MS 45,2502 LORILLARD PL,BRONX,NY,104585915,-73.887026,40.858389
321000010046,PS 46 EDGAR ALLAN POE,279 E 196TH ST,BRONX,NY,104583599,-73.890402,40.867169
321000010051,BRONX STEM AND ARTS ACADEMY (THE),695 E 182ND ST,BRONX,NY,10457,-73.886997,40.850674
321000010054,PS/IS 54,2703 WEBSTER AVE,BRONX,NY,10458,-73.88794,40.864872
321000010056,PS 56 NORWOOD HEIGHTS,341 E 207TH ST,BRONX,NY,10467,-73.874912,40.875481
321000010059,PS 59 COMM SCHOOL OF TECHNOLOGY,2185 BATHGATE AVE,BRONX,NY,104572592,-73.893639,40.853141
321000010077,BEDFORD PARK ELEMENTARY SCHOOL,3177 WEBSTER AVE,BRONX,NY,10467,-73.875375,40.872559
321000010080,JHS 80 MOSHOLU PARKWAY (THE),149 E MOSHOLU PKWY NORTH,BRONX,NY,104672999,-73.881245,40.876819
321000010080,JHS 80 MOSHOLU PARKWAY (THE),149 E MOSHOLU PKWY NORTH,BRONX,NY,104672999,-73.881245,40.876819
321000010081,PS 81 ROBERT J CHRISTEN,5550 RIVERDALE AVE,BRONX,NY,104712498,-73.904657,40.903275
321000010085,PS 85 GREAT EXPECTATIONS,2400 MARION AVE,BRONX,NY,104587499,-73.894682,40.858689
321000010086,PS 86 KINGSBRIDGE HEIGHTS,2756 RESERVOIR AVE,BRONX,NY,104682799,-73.897066,40.869061
321000010091,PS 91,2220 AQUEDUCT AVE,BRONX,NY,104531499,-73.907494,40.858286
321000010091,PS 91,2220 AQUEDUCT AVE,BRONX,NY,104531499,-73.907494,40.858286
321000010094,PS 94 KINGS COLLEGE SCHOOL,3530 KINGS COLLEGE PL,BRONX,NY,104671599,-73.875268,40.880661
321000010095,PS 95 SHEILA MENCHER,3961 HILLMAN AVE,BRONX,NY,104633099,-73.891664,40.883049
321000010118,JHS 118 WILLIAM W NILES,577 E 179TH ST,BRONX,NY,104573398,-73.892482,40.848702
321000010159,PS 159 LUIS MUNOZ MARIN BILING,2315 WASHINGTON AVE,BRONX,NY,10457,-73.893136,40.85568
321000010205,PS 205 FIORELLO LAGUARDIA,2475 SOUTHERN BLVD,BRONX,NY,104586598,-73.881753,40.855759
321000010206,IS 206 ANN MERSEREAU,2280 AQUEDUCT AVE,BRONX,NY,10468,-73.906285,40.859534
321000010207,PS 207,3030 GODWIN TER,BRONX,NY,104635399,-73.906197,40.878327
321000010209,PS 209,313 E 183RD ST,BRONX,NY,10458,-73.897635,40.856834
321000010225,THEATRE ARTS PROD COMPANY SCHOOL,2225 WEBSTER AVE,BRONX,NY,10457,-73.897404,40.854257
321000010226,PS 226,1950 SEDGWICK AVE,BRONX,NY,104532700,-73.916076,40.855822
321000010228,JONAS BRONCK ACADEMY,400 E FORDHAM RD,BRONX,NY,10458,-73.891562,40.860987
321000010244,NEW SCHOOL-LEADERSHIP & JOURNAL,120 W 231ST ST,BRONX,NY,10463,-73.901565,40.875636
321000010246,PS 246 POE CENTER,2641 GRAND CONCOURSE,BRONX,NY,104684497,-73.8953,40.865972
321000010254,IS 254,2452 WASHINGTON AVE,BRONX,NY,10458,-73.889878,40.858721
321000010279,PS 279 CAPT MANUEL RIVERA JR,2100 WALTON AVE,BRONX,NY,10453,-73.904958,40.854666
321000010280,PS/MS 280 MOSHOLU PARKWAY,3202 STEUBEN AVE,BRONX,NY,10467,-73.881245,40.876819
321000010280,PS/MS 280 MOSHOLU PARKWAY,3202 STEUBEN AVE,BRONX,NY,10467,-73.881245,40.876819
321000010291,PS 291,2195 ANDREWS AVE,BRONX,NY,10453,-73.909763,40.859243
321000010306,PS 306,40 W TREMONT AVE,BRONX,NY,10453,-73.910827,40.850722
321000010307,LPF SCHOOL OF SCIENCE AND DISCOVERY,124 EAMES PL,BRONX,NY,10468,-73.901821,40.869142
321000010308,BRONX DANCE ACADEMY SCHOOL,3617 BAINBRIDGE AVE,BRONX,NY,10467,-73.878051,40.885428
321000010310,PS 310 MARBLE HILL,260 W KINGSBRIDGE RD,BRONX,NY,104637399,-73.905547,40.872477
321000010315,PS 315 LAB SCHOOL,2865 CLAFLIN AVE,BRONX,NY,10468,-73.900068,40.873659
321000010331,BRONX SCHOOL OF YOUNG LEADERS (THE),40 W TREMONT ST,BRONX,NY,10453,-73.910827,40.850722
321000010340,PS 340,25 W 195TH ST,BRONX,NY,10468,-73.897171,40.869407
321000010344,AMPARK NEIGHBORHOOD,3961 HILLMAN AVE,BRONX,NY,10463,-73.891664,40.883049
321000010360,PS 360,2880 KINGSBRIDGE TER,BRONX,NY,10463,-73.902214,40.874717
321000010363,ACAD-PERSONAL LDSHP AND EXCELLENCE,120 E 184TH ST,BRONX,NY,10468,-73.90049,40.859496
321000010368,IN-TECH ACADEMY (MS/HS 368),2975 TIBBETTS AVE,BRONX,NY,10463,-73.913694,40.877935
321000010382,"ELEM SCHOOL FOR MATH, SCIENCE, TECH",125 E 181ST ST,BRONX,NY,10453,-73.903139,40.855337
321000010386,SCHOOL FOR ENVIRONMENTAL CITIZENSHIP,125 E 181ST ST,BRONX,NY,10453,-73.903139,40.855337
321000010390,MS 390,1930 ANDREWS AVE,BRONX,NY,10453,-73.913016,40.854335
321000010391,ANGELO PATRI MIDDLE SCHOOL (THE),2225 WEBSTER AVE,BRONX,NY,10457,-73.897404,40.854257
321000010396,PS 396,1930 ANDREWS AVE,BRONX,NY,10453,-73.913016,40.854335
321000010447,CRESTON ACADEMY,125 E 181ST ST,BRONX,NY,10453,-73.903139,40.855337
321000011141,RIVERDALE/KINGSBRIDGE (MS/HS 141),660 W 237TH ST,BRONX,NY,104631499,-73.914141,40.887407
321000011213,BRONX ENG & TECH ACADEMY,99 TERRACE VIEW AVE,BRONX,NY,10463,-73.912686,40.877379
321000011237,MARIE CURIE HIGH SCHOOL-NURSING,120 W 231ST ST,BRONX,NY,10463,-73.901565,40.875636
321000011243,WEST BRONX ACAD FOR THE FUTURE,500 E FORDHAM RD,BRONX,NY,10458,-73.888625,40.859466
321000011264,BRONX ACAD FOR SOFTWARE ENGINEERING,2474 CROTONA AVE,BRONX,NY,10458,-73.882487,40.855392
321000011268,KINGSBRIDGE INTERNATIONAL HS,2780 RESERVOIR AVE,BRONX,NY,10468,-73.897066,40.869061
321000011284,BRONX SCHOOL OF LAW & FINANCE,99 TERRACE VIEW AVE,BRONX,NY,10463,-73.912686,40.877379
321000011319,PULSE HIGH SCHOOL,560 E 179TH ST,BRONX,NY,10457,-73.893744,40.848385
321000011342,INTERNATIONAL SCHOOL FOR LIBERAL ART,2780 RESERVOIR AVE,BRONX,NY,10468,-73.897066,40.869061
321000011351,BRONX COLLABORATIVE HIGH SCHOOL,100 W MOSHOLU PKWY S,BRONX,NY,10468,-73.889011,40.879958
321000011353,WORLD VIEW HIGH SCHOOL,100 W MOSHOLU PKWY S,BRONX,NY,10468,-73.889011,40.879958
321000011374,"KNOWLEDGE, POWER PREP ACAD INTER HS",500 E FORDHAM RD,BRONX,NY,10458,-73.888625,40.859466
321000011397,ENGLISH LANGUAGE LEARNERS-INTER SUPP,99 TERRACE VIEW AVE,BRONX,NY,10463,-73.912686,40.877379
321000011433,HS FOR TEACHING AND PROFESSIONS,2780 RESEVOIR AVE,BRONX,NY,10468,-73.897066,40.869061
321000011434,BELMONT PREPARATORY HIGH SCHOOL,500 E FORDHAM RD,BRONX,NY,10458,-73.888625,40.859466
321000011437,FORDHAM HIGH SCHOOL FOR THE ARTS,500 E FORDHAM RD,BRONX,NY,10458,-73.888625,40.859466
321000011438,FORDHAM LEADERSHIP ACADEMY,500 E FORDHAM RD,BRONX,NY,10458,-73.888625,40.859466
321000011439,BRONX HIGH SCHOOL-LAW & COMM SVC,500 E FORDHAM RD,BRONX,NY,10458,-73.888625,40.859466
321000011440,DEWITT CLINTON HIGH SCHOOL,100 W MOSHOLU PKWY S,BRONX,NY,10468,-73.889011,40.879958
321000011442,CELIA CRUZ BRONX HS OF MUSIC (THE),2780 RESERVOIR AVE,BRONX,NY,10468,-73.897066,40.869061
321000011445,BRONX HIGH SCHOOL OF SCIENCE,75 W 205TH ST,BRONX,NY,10468,-73.889011,40.879958
321000011477,MARBLE HILL HS-INTRNTNL STUDIES,99 TERRACE VIEW AVE,BRONX,NY,10463,-73.912686,40.877379
321000011524,CROTONA INTERNATIONAL HIGH SCHOOL,2474 CROTONA AVE,BRONX,NY,10458,-73.882487,40.855392
321000011546,BRONX THEATRE HIGH SCHOOL,99 TERRACE VIEW AVE,BRONX,NY,10463,-73.912686,40.877379
321000011549,DISCOVERY HIGH SCHOOL,2780 RESERVOIR AVE,BRONX,NY,10468,-73.897066,40.869061
321000011565,HIGH SCHOOL FOR ENERGY AND TECHNOLOG,2474 CROTONA AVE,BRONX,NY,10458,-73.882487,40.855392
321000011696,HS AMER STUDIES AT LEHMAN COLL,2925 GOULDEN AVE,BRONX,NY,10468,-73.895543,40.874725
321000011696,HS AMER STUDIES AT LEHMAN COLL,2925 GOULDEN AVE,BRONX,NY,10468,-73.895543,40.874725
321000145201,AQUINAS HIGH SCHOOL,685 E 182ND ST,BRONX,NY,104571801,-73.8872195,40.8515047
321000145237,ST BRENDAN SCHOOL,268 E 207TH ST,BRONX,NY,10467,-73.8776494,40.8753847
321000145270,FORDHAM PREPARATORY SCHOOL,441 E FORDHAM RD,BRONX,NY,104585175,-73.8854257,40.8620281
321000145276,ST GABRIEL SCHOOL,590 W 235TH ST,BRONX,NY,104631647,-73.9112273,40.8856877
321000145313,ST JOHN SCHOOL,3143 KINGSBRIDGE AVE,BRONX,NY,104633943,-73.9059204,40.8809385
321000145344,ST MARGARET OF CORTONA SCHOOL,452 W 260TH ST,BRONX,NY,104711826,-73.9030693,40.9079815
321000145364,ACADEMY OF MOUNT ST URSULA,330 BEDFORD PARK BLVD,BRONX,NY,104582493,-73.8856425,40.8692121
321000145383,OUR LADY OF MT CARMEL SCHOOL,2465 BATHGATE AVE,BRONX,NY,104585928,-73.8890373,40.8581499
321000145390,OUR LADY OF REFUGE SCHOOL,2708 BRIGGS AVE,BRONX,NY,104583506,-73.8912007,40.8665794
321000145406,ST PHILIP NERI SCHOOL,3031 GRAND CONCOURSE,BRONX,NY,104681447,-73.8873421,40.8739601
321000145434,ST SIMON STOCK ELEMENTARY SCHOOL,2195 VALENTINE AVE,BRONX,NY,104572201,-73.8991287,40.8552232
321000206859,KINNERET DAY SCHOOL,2600 NETHERLAND AVE,BRONX,NY,104634801,-73.9148041,40.8787068
321000226395,SINAI - SPECIAL NEEDS INSTITUTE,655 W 254TH ST,BRONX,NY,10471,-73.9111766,40.9038362
321000226424,SALANTER AKIBA RIVERDALE ACAD,655 W 254TH ST,BRONX,NY,104717433,-73.9111766,40.9038362
321000228919,YESHIVA OF TELSHE ALUMNI,4904 INDEPENDENCE AVE,RIVERDALE,NY,104712802,-73.911271,40.896733
321000229709,YESHIVA OHAVEI TORAH OF RIVERDALE,450 W 250TH ST,BRONX,NY,104712926,-73.9072543,40.8973807
321000229954,SAR HIGH SCHOOL,503 W 259TH ST,RIVERDALE,NY,104711247,-73.9047479,40.9071846
321000860704,NEW VISIONS CHARTER HS-HUMANITIES,99 TERRACE VIEW AVE-RM 360,BRONX,NY,10463,-73.912686,40.877379
321000860904,INTERNATIONAL LEADERSHIP CHARTER HIG,3030 RIVERDALE AVE,BRONX,NY,10463,-73.909955,40.880853
321000860914,BRONX COMMUNITY CHARTER SCHOOL,3170 WEBSTER AVE,BRONX,NY,10467,-73.875451,40.872455
321000860999,NEW VISIONS CHARTER HS-ADV MATH/SCIE,99 TERRACE VIEW AVE-RM 254,BRONX,NY,10463,-73.912686,40.877379
321000861064,CHARTER HIGH SCHOOL-LAW AND SOCIAL,1960 UNIVERSITY AVE,BRONX,NY,10453,-73.911708,40.853728
321000861074,AMBER CHARTER SCHOOL KINGSBRIDGE,3120 CORLEAR AVE,BRONX,NY,10463,-73.907295,40.880738
321000861075,ATMOSPHERE ACADEMY PUBLIC CHARTER,22 MARBLE HILL AVE,BRONX,NY,10463,-73.910426,40.875161
321000861121,BRONX CHARTER SCH FOR EXCELLENCE 5,1946 BATHGATE AVE,BRONX,NY,10457,-73.89654,40.847487
321000861130,CARDINAL MCCLOSKEY COMMUNITY CHARTER,685 E 182ND ST,BRONX,NY,10457,-73.887345,40.851395
321000861150,KIPP BRONX CHARTER SCHOOL II,2246 JEROME AVE,BRONX,NY,10453,-73.903764,40.857932
321000861151,KIPP BRONX CHARTER SCHOOL III,2502 LORILLARD PL-4TH FL,BRONX,NY,10458,-73.903764,40.857932
321000861160,BRILLA CARITAS CHARTER SCHOOL,2336 ANDREWS AVE,BRONX,NY,10468,-73.9065424,40.8619158
321000861161,BRILLA PAX CHARTER SCHOOL,2336 ANDREWS AVE,BRONX,NY,10468,-73.9065424,40.8619158
321000995652,ETHICAL CULTURE FIELDSTON MIDDLE SCH,3901 FIELDSTON RD,BRONX,NY,104713922,-73.9058534,40.8890396
321000996192,HOPE ACADEMY OF THE BRONX,2206 ANDREWS AVE,BRONX,NY,10453,-73.9093671,40.858795
321000996851,HORACE MANN SCHOOL LOWER DIV,4440 TIBBETT AVE,BRONX,NY,104713416,-73.9004461,40.8920021
321000996856,HORACE MANN UPPER SCHOOL,231 W 246TH ST,BRONX,NY,104714102,-73.8979559,40.8938112
321000996857,HORACE MANN SCHOOL,231 W 246TH ST,BRONX,NY,10471,-73.8979559,40.8938112
321000996867,RIVERDALE COUNTRY SCHOOL,5250 FIELDSTON RD,BRONX,NY,10471,-73.9006326,40.8996939
321000997736,ETHICAL CULTURE FIELDSTON SCHOOL,3901 FIELDSTON RD,BRONX,NY,104713997,-73.9058534,40.8890396
321000997820,ETHICAL CULTURE THE FIELDSTON LS,3901 FIELDSTON RD,BRONX,NY,104713992,-73.9058534,40.8890396
321000999090,MISS FRANCINE DAY SCHOOL II,2169 GRAND CONCOURSE,BRONX,NY,104532201,-73.9019262,40.8551521
321100010016,PS 16 WAKEFIELD,4550 CARPENTER AVE,BRONX,NY,104701420,-73.854231,40.902311
321100010019,PS 19 JUDITH K WEISS,4318 KATONAH AVE,BRONX,NY,104702094,-73.866949,40.899351
321100010021,PS 21 PHILIP H SHERIDAN,715 E 225TH ST,BRONX,NY,104664299,-73.85942,40.887888
321100010041,PS 41 GUN HILL ROAD,3352 OLINVILLE AVE,BRONX,NY,104676312,-73.867834,40.874754
321100010068,PS 68,4011 MONTICELLO AVE,BRONX,NY,104662303,-73.83888,40.891603
321100010076,PS 76 BENNINGTON SCHOOL (THE),900 ADEE AVE,BRONX,NY,104693998,-73.860928,40.869059
321100010078,PS 78 ANNE HUTCHINSON,1400 NEEDHAM AVE,BRONX,NY,104691515,-73.850563,40.878474
321100010083,PS 83 DONALD HERTZ,950 RHINELANDER AVE,BRONX,NY,104623414,-73.858769,40.849176
321100010087,PS 87,1935 BUSSING AVE,BRONX,NY,104662030,-73.846198,40.895741
321100010089,PS 89,980 MACE AVE,BRONX,NY,104694699,-73.859254,40.862481
321100010096,PS 96 RICHARD RODGERS,2385 OLINVILLE AVE,BRONX,NY,10467,-73.868986,40.86073
321100010096,PS 96 RICHARD RODGERS,2385 OLINVILLE AVE,BRONX,NY,10467,-73.868986,40.86073
321100010097,PS 97,1375 MACE AVE,BRONX,NY,104695632,-73.846768,40.863524
321100010103,PS 103 HECTOR FONTANEZ,4125 CARPENTER AVE,BRONX,NY,104662601,-73.86194,40.892198
321100010105,PS 105 SEN ABRAHAM BERNSTEIN,725 BRADY AVE,BRONX,NY,104622701,-73.866264,40.853075
321100010106,PS 106 PARKCHESTER,1514 OLMSTEAD AVE,BRONX,NY,104627100,-73.854823,40.836974
321100010108,PS 108 PHILIP J ABINANTI,1166 NEILL AVE,BRONX,NY,104611739,-73.8532,40.8547
321100010111,PS 111 SETON FALLS,3740 BAYCHESTER AVE,BRONX,NY,104665011,-73.839288,40.884371
321100010112,PS 112 BRONXWOOD,1925 SCHEIFFELIN AVE,BRONX,NY,104665605,-73.843977,40.88494
321100010121,PS 121 THROOP,2750 THROOP AVE,BRONX,NY,104695327,-73.85051,40.866474
321100010121,PS 121 THROOP,2750 THROOP AVE,BRONX,NY,104695327,-73.85051,40.866474
321100010127,JHS 127 CASTLE HILL (THE),1560 PURDY ST,BRONX,NY,104624215,-73.853203,40.838759
321100010144,JHS 144 MICHELANGELO,2545 GUNTHER AVE,BRONX,NY,104696105,-73.836525,40.863842
321100010153,PS 153 HELEN KELLER,650 BAYCHESTER AVE,BRONX,NY,104751756,-73.831669,40.874035
321100010160,PS 160 WALT DISNEY,4140 HUTCHNSN RVR PKWY E,BRONX,NY,104755401,-73.823816,40.864073
321100010169,BAYCHESTER ACADEMY,3500 EDSON AVE,BRONX,NY,10466,-73.839386,40.881344
321100010175,PS 175 CITY ISLAND,200 CITY ISLAND AVE,BRONX,NY,104641509,-73.78354,40.844353
321100010178,PS 178 DR SELMAN WAKSMAN,850 BAYCHESTER AVE,BRONX,NY,104751702,-73.831669,40.874035
